id,Natoms,percent_atom_al,percent_atom_ga,percent_atom_in,vol_per_atom,a,b,c,alpha,beta,gamma,a_b,b_c,a_c,ecn_bond_dist_Al-Ga,ecn_bond_dist_Al-In,ecn_bond_dist_Al-O,ecn_bond_dist_Ga-Al,ecn_bond_dist_Ga-In,ecn_bond_dist_Ga-O,ecn_bond_dist_In-Al,ecn_bond_dist_In-Ga,ecn_bond_dist_In-O,ecn_bond_dist_O-Al,ecn_bond_dist_O-Ga,ecn_bond_dist_O-In,Ef,soap_predE,abs_error,error,sq_error,norm_abs_error,sum_Ef_and_normalized_error,sum_pred_Ef_and_abs_error
538,80,0.125,0.0,0.875,12.98296402,10.12734079,10.12713396,10.12702452,89.9993651,90.00053762,90.00071049,1.000020423,1.000010807,1.00003123,0.0,3.345859298,2.162960089,0.0,0.0,0.0,2.972007993,0.0,2.138745927,1.08148702,0.0,2.134719245,0.0852,0.08374772,0.00145228,-0.00145228,2.1091171984e-06,0.0170455399061,0.100793259906,0.0852
539,40,0.875,0.125,0.0,9.436838599,9.082090388,8.451606596,4.917693162,90.00144522,90.00239719,90.00497582,1.074599283,1.718612023,1.846819248,2.244042759,0.0,1.79023959,2.95587874,0.0,1.755903616,0.0,0.0,0.0,1.830657406,0.7956314,0.0,0.0436,0.04651068,0.00291068,0.00291068,8.4720580624e-06,0.0667587155963,0.113269395596,0.04942136
540,80,0.125,0.875,0.0,10.22106834,9.351303047,9.351220629,9.35073719,90.00592819,90.00518029,89.99331848,1.000008814,1.000051701,1.000060515,3.089308449,0.0,1.971054443,3.292683733,0.0,1.978503251,0.0,0.0,0.0,0.838689056,1.975486927,0.0,0.0909,0.09084567,5.433e-05,-5.433e-05,2.9517489e-09,0.000597689768977,0.091443359769,0.0909
541,40,0.8125,0.0,0.1875,9.780736102,13.96300822,9.750980435,5.659521255,30.5185731,90.96878625,91.122758,1.431959413,1.722933795,2.467171266,0.0,3.143332318,1.899121629,0.0,0.0,0.0,2.980510318,0.0,1.908757313,1.839171369,0.0,1.124100666,0.3019,0.32121376,0.01931376,0.01931376,0.000373021325338,0.0639740311361,0.385187791136,0.34052752
542,80,0.5625,0.0,0.4375,11.35736682,24.22153532,6.2539346,6.210962145,89.99963677,105.0442111,90.00017328,3.873007454,1.006918808,3.899804049,0.0,3.245792197,1.873900553,0.0,0.0,0.0,3.186062022,0.0,1.909614815,1.83441725,0.0,1.900465985,0.1295,0.11126848,0.01823152,-0.01823152,0.00033238832151,0.140783938224,0.252052418224,0.1295
543,80,0.59375,0.3125,0.09375,10.08418239,10.0708486,9.268954448,8.642390092,90.00273541,90.00133578,90.00200896,1.086513981,1.072498967,1.165285123,2.958387935,2.005647995,1.822532151,3.007562069,2.186368446,1.830887218,2.997238436,3.144571452,1.838199606,1.847560544,1.423634682,0.572550897,0.1343,0.14415791,0.00985791,0.00985791,9.71783895681e-05,0.0734021593448,0.217560069345,0.15401582
544,40,0.5625,0.125,0.3125,11.09513475,14.19204849,6.009509824,6.008795467,120.0021405,90.01467995,90.00296244,2.361598351,1.000118885,2.36187911,2.802912772,3.250956158,1.98662516,2.933318363,3.246572653,2.05823383,3.131092989,1.971868492,1.972760258,1.974287031,1.029511956,1.402260532,0.3653,0.35921305,0.00608695,-0.00608695,3.70509603025e-05,0.0166628798248,0.375875929825,0.3653
545,40,0.6875,0.0,0.3125,11.20067704,14.54398784,5.964324818,5.963993686,120.0018383,90.03012935,89.98576382,2.438496944,1.000055522,2.438632334,0.0,3.205771296,2.032293128,0.0,0.0,0.0,3.177629092,0.0,1.994541542,2.008033009,0.0,1.32015612,0.4793,0.39344315,0.08585685,-0.08585685,0.00737139869192,0.179129668266,0.572572818266,0.4793
546,80,0.6875,0.03125,0.28125,10.26580439,9.364968763,9.364741602,9.364419074,90.0016892,89.99910232,90.002609,1.000024257,1.000034442,1.0000587,1.351583359,3.098424802,1.979908559,3.093969115,3.110303015,1.97398363,3.093959005,1.134547019,1.982680317,1.988191784,0.253236327,1.594604995,0.2717,0.26327032,0.00842968,-0.00842968,7.10595049024e-05,0.0310256900994,0.294296010099,0.2717
547,30,0.75,0.083333333,0.166666667,9.544726419,13.43834207,4.960431891,4.960168635,120.0016633,89.98858334,90.01230993,2.709107264,1.000053074,2.709251047,0.305068283,1.789914668,1.929739124,2.745614545,2.907995649,1.929703114,2.745614545,3.127761313,1.92973552,1.949512082,0.662963017,0.984610749,0.1819,0.17695434,0.00494566,-0.00494566,2.44595528356e-05,0.0271888949973,0.204143234997,0.1819
548,40,0.4375,0.25,0.3125,11.22339016,14.50943504,10.30132363,5.963547369,30.27145888,87.92484605,87.60719331,1.40850201,1.727381874,2.433020842,3.33732441,3.252025052,1.961356439,3.066731463,3.204334594,1.985027194,3.168943858,3.257369585,1.965490652,1.807833284,1.346308555,1.317546228,0.3641,0.33996922,0.02413078,-0.02413078,0.000582294543408,0.0662751441912,0.406244364191,0.3641
549,80,0.5,0.3125,0.1875,10.25087366,9.360411873,9.360071853,9.360018963,90.00309331,89.99716835,90.00346058,1.000036327,1.000005651,1.000041977,3.099565084,3.26833696,1.982795504,3.092401843,2.88121117,1.975611953,3.092432913,3.106077527,1.97734983,1.910408866,1.678063329,1.174222775,0.1931,0.19321485,0.00011485,0.00011485,1.31905225e-08,0.000594769549456,0.193809619549,0.1933297
550,30,0.75,0.25,0.0,9.087134027,13.25147559,4.874068701,4.873807348,120.0014738,89.98793678,90.0131647,2.718770785,1.000053624,2.718916577,3.063995839,0.0,1.897489855,2.707435482,0.0,1.897503611,0.0,0.0,0.0,1.897620225,1.620649223,0.0,0.0418,0.03850682,0.00329318,-0.00329318,1.08450345124e-05,0.0787842105263,0.117291030526,0.0418
551,40,0.5,0.25,0.25,10.19077904,14.16486352,9.86921191,5.732090419,30.58645588,91.16148816,91.34775724,1.435257815,1.721747423,2.471151445,3.006468887,2.423133056,1.948726781,2.99940188,3.017068435,1.949140685,3.106401059,3.128509922,1.900617542,1.69538034,1.389680638,1.195652053,0.3266,0.29957696,0.02702304,-0.02702304,0.000730244690842,0.0827404776485,0.382317437648,0.3266
552,80,0.09375,0.125,0.78125,12.71538106,10.05721423,10.0570924,10.05701796,89.99852726,90.00114347,90.00118685,1.000012114,1.000007402,1.000019516,1.113436898,3.322694514,2.119923427,0.835077673,3.322692211,2.119932734,2.610111394,3.374211623,2.128912519,0.815880103,0.949564926,2.128132021,0.1233,0.12032767,0.00297233,-0.00297233,8.8347456289e-06,0.0241064882401,0.14443415824,0.1233
553,30,0.5,0.25,0.25,10.11489421,13.65648857,5.065524098,5.065170947,120.0012203,89.99287905,90.00789404,2.695967546,1.000069721,2.696155512,1.993927846,2.685669683,1.96877347,2.849841777,1.91978028,1.968727618,2.998136917,3.154968785,1.968697048,1.968838475,1.679992442,1.332205851,0.1373,0.17172737,0.03442737,0.03442737,0.00118524380512,0.250745593591,0.422472963591,0.20615474
554,40,0.25,0.4375,0.3125,11.8654343,14.80496676,6.084240824,6.084067944,119.9987775,89.9856923,90.0097017,2.43333017,1.000028415,2.433399314,3.03866956,3.028814198,2.10411982,3.253594105,3.253372429,2.027230873,3.134998276,3.138020076,2.068076554,1.578164254,1.755712051,1.812606452,0.416,0.36670335,0.04929665,-0.04929665,0.00243015970122,0.1185015625,0.4852049125,0.416
555,10,0.25,0.5,0.25,11.03850266,12.11605092,3.243413418,3.2433158,119.9937988,90.00886493,90.00375184,3.735586359,1.000030098,3.735698793,3.560958683,0.0,2.14351335,3.560958683,3.560699312,1.872459808,0.0,3.560699312,2.14324834,0.71450445,1.948033766,1.724087023,0.2825,0.27062159,0.01187841,-0.01187841,0.000141096624128,0.0420474690265,0.312669059027,0.2825
556,80,0.5,0.28125,0.21875,10.59557064,10.25332056,9.410777599,8.784646575,90.00233488,90.0009759,90.00143432,1.089529579,1.071275608,1.167186462,3.13478877,3.236290802,1.86015365,3.14610895,2.807330091,1.862231324,3.06235526,3.175959382,1.846235937,1.743858605,1.404018723,1.096566307,0.1988,0.19610428,0.00269572,-0.00269572,7.2669063184e-06,0.0135599597586,0.209664239759,0.1988
557,80,0.0625,0.9375,0.0,10.54716217,24.05191039,6.364523832,6.364411046,119.9950879,90.00704775,90.00146866,3.779058893,1.000017721,3.779125864,3.182205523,0.0,1.837187771,1.693496809,0.0,1.982086459,0.0,0.0,0.0,0.393918176,1.937921929,0.0,0.1756,0.16816738,0.00743262,-0.00743262,5.52438400644e-05,0.0423269931663,0.210494373166,0.1756
558,80,0.53125,0.40625,0.0625,10.07433109,10.0654091,9.266298595,8.641089146,90.00200124,90.00149334,90.00206274,1.086238372,1.072353084,1.164831068,3.06016755,2.092063623,1.826795068,3.043823827,1.203220874,1.826684424,2.981209135,3.130569158,1.813403707,1.744574525,1.553618979,0.407089781,0.1058,0.10927467,0.00347467,0.00347467,1.20733316089e-05,0.0328418714556,0.142116541456,0.11274934
559,80,0.125,0.09375,0.78125,13.03579726,11.0525836,10.03114736,9.406177414,90.00057148,90.00027053,89.99736734,1.101826461,1.0664425,1.175034566,2.567390157,3.270726972,1.993745354,3.423186876,3.243182065,1.999757797,2.326010503,2.620181894,1.993006742,0.712835632,0.776683302,1.993335574,0.2425,0.24330586,0.00080586,0.00080586,6.494103396e-07,0.00332313402062,0.246628994021,0.24411172
560,30,0.583333333,0.083333333,0.333333333,10.24396936,13.7083546,5.088081024,5.087757059,120.0015055,89.99161585,90.00894059,2.694209179,1.000063675,2.694380734,1.315962456,2.737467474,1.977258833,2.800781344,0.0,1.977197383,2.891551375,0.0,1.977218894,1.997008479,0.678792142,1.337882313,0.2369,0.23506287,0.00183713,-0.00183713,3.3750466369e-06,0.00775487547488,0.242817745475,0.2369
563,40,0.5,0.0,0.5,11.495526,9.649378602,9.020653869,5.282645587,90.00060167,90.00009999,90.00336032,1.069698355,1.707601564,1.826618584,0.0,3.327279146,1.937049529,0.0,0.0,0.0,3.331816705,0.0,1.88350696,2.027034966,0.0,1.968079905,0.2091,0.22341156,0.01431156,0.01431156,0.000204820749634,0.068443615495,0.291855175495,0.23772312
564,80,0.5625,0.4375,0.0,9.631379124,9.167999701,9.167547187,9.1674959,90.00420246,90.00443049,89.99631888,1.00004936,1.000005594,1.000054955,3.030611161,0.0,1.935257659,3.032320175,0.0,1.943374164,0.0,0.0,0.0,1.908735469,1.956396337,0.0,0.1146,0.11360123,0.00099877,-0.00099877,9.975415129e-07,0.00871527050611,0.122316500506,0.1146
565,40,0.1875,0.0625,0.75,13.47907317,15.49368568,6.338817004,6.338543157,119.9914908,89.98390384,90.01664972,2.444255083,1.000043203,2.444360683,0.0,3.076881913,2.170800591,0.0,3.604688958,2.032244621,2.502925056,1.834350781,2.125845175,1.280664028,0.340440447,2.105372016,0.3877,0.35792716,0.02977284,-0.02977284,0.000886422001666,0.076793500129,0.434720660129,0.3877
566,80,0.5,0.5,0.0,9.714193409,9.194185806,9.19378617,9.193673195,90.00445256,90.00453952,89.99588283,1.000043468,1.000012288,1.000055757,3.038506128,0.0,1.942744714,3.040486902,0.0,1.945948912,0.0,0.0,0.0,1.919611202,1.920538224,0.0,0.11,0.11260175,0.00260175,0.00260175,6.7691030625e-06,0.0236522727273,0.136254022727,0.1152035
567,10,0.5,0.0,0.5,11.46489049,12.18282685,3.296441926,3.296213521,119.9929784,90.01683982,90.0123943,3.695750486,1.000069293,3.696006576,0.0,3.590602303,1.903014927,0.0,0.0,0.0,3.590748986,0.0,2.172735108,1.96551519,0.0,2.463725643,0.0816,0.08472502,0.00312502,0.00312502,9.7657500004e-06,0.0382968137255,0.123021833725,0.08785004
569,80,0.34375,0.0,0.65625,11.91471942,9.841550818,9.841497085,9.841223597,89.99930843,90.00080937,90.00132385,1.00000546,1.00002779,1.00003325,0.0,3.25613326,2.094442252,0.0,0.0,0.0,3.251457742,0.0,2.074471772,2.098512467,0.0,2.082554828,0.2105,0.19704742,0.01345258,-0.01345258,0.000180971908656,0.0639077434679,0.260955163468,0.2105
570,80,0.5,0.1875,0.3125,10.87783121,24.12439351,6.453934347,6.453597632,119.9956348,90.01469779,90.00864733,3.737935996,1.000052175,3.738131022,3.144352482,3.34582839,1.980907877,3.332692781,3.332651664,2.042745268,3.290354313,3.031238996,1.997800569,1.762289505,1.153080701,1.719860362,0.3631,0.32654667,0.03655333,-0.03655333,0.00133614593409,0.100670145965,0.427216815965,0.3631
572,30,0.0,0.25,0.75,12.39652354,14.46656006,5.448610476,5.448083592,120.0009232,89.99887787,89.99930029,2.655091628,1.00009671,2.655348402,0.0,0.0,0.0,0.0,2.955691819,2.111260188,0.0,2.152692861,2.111248625,0.0,1.427223402,2.111299846,0.14,0.13112345,0.00887655,-0.00887655,7.87931399025e-05,0.0634039285714,0.194527378571,0.14
573,30,0.583333333,0.083333333,0.333333333,10.24396936,13.7083546,5.088081024,5.087757059,120.0015055,89.99161585,90.00894059,2.694209179,1.000063675,2.694380734,0.915850833,3.1375791,1.977246545,2.982321385,2.800781344,1.977283418,2.957744628,2.560755002,1.977218889,1.977341569,0.678792133,1.667467199,0.179,0.21290964,0.03390964,0.03390964,0.00114986368493,0.189439329609,0.402348969609,0.24681928
574,80,0.25,0.5,0.25,11.29529073,24.59581194,6.23787443,6.081997579,89.9999413,104.4479396,90.00014548,3.942979651,1.02562922,4.044035142,3.166250347,3.1906226,1.919358681,2.659502354,3.289453513,1.905427512,2.787213892,3.154089535,1.910071235,1.237951738,1.732791634,1.353883937,0.1525,0.16136632,0.00886632,0.00886632,7.86116303424e-05,0.0581398032787,0.219506123279,0.17023264
575,20,0.625,0.375,0.0,10.14552651,12.13605481,5.749193353,2.99565267,89.99941606,90.00023988,103.8806004,2.11091436,1.919178886,4.05122227,2.631946531,0.0,1.855121853,3.270242515,0.0,1.881506982,0.0,0.0,0.0,1.530341163,1.103097698,0.0,0.0441,0.0402561,0.0038439,-0.0038439,1.477556721e-05,0.0871632653061,0.127419365306,0.0441
576,40,0.8125,0.125,0.0625,10.0404303,13.89263378,5.777711334,5.777479187,119.9992928,90.00381317,89.99541544,2.40452196,1.000040181,2.404618577,2.397773194,1.618378959,1.919461118,2.853654416,1.426808909,1.990485549,2.853471556,2.853617819,1.989451494,1.855466261,0.995421636,0.497375179,0.2831,0.28294377,0.00015623,-0.00015623,2.44078129e-08,0.000551854468386,0.283495624468,0.2831
577,40,0.0,0.25,0.75,13.87773678,15.69481767,6.390708537,6.390694063,120.0011606,89.99959259,89.99390484,2.455880687,1.000002265,2.455886249,0.0,0.0,0.0,0.0,3.294948297,2.144498487,0.0,3.343025201,2.151268882,0.0,1.530717893,2.12572375,0.3267,0.33938499,0.01268499,0.01268499,0.0001609089713,0.0388276400367,0.378212630037,0.35206998
578,40,0.1875,0.0625,0.75,12.82525339,9.980773093,9.355035529,5.494350016,90.00034219,89.99777278,90.00109958,1.066887781,1.702664647,1.816552106,1.1430238,3.345575887,1.993408619,3.429071401,3.251868109,1.950739953,3.196511577,2.056928148,1.982745105,0.949731278,0.549155406,2.031063642,0.2205,0.22648916,0.00598916,0.00598916,3.58700375056e-05,0.027161723356,0.253650883356,0.23247832
579,80,0.28125,0.0,0.71875,12.21370154,9.923203952,9.923105903,9.922880164,89.99932043,90.00072045,90.00114149,1.000009881,1.000022749,1.00003263,0.0,3.280373231,2.103986284,0.0,0.0,0.0,3.344209603,0.0,2.096497916,1.590725094,0.0,2.101050573,0.1895,0.18145419,0.00804581,-0.00804581,6.47350585561e-05,0.0424581002639,0.223912290264,0.1895
580,30,0.0,0.5,0.5,11.58472625,14.18623301,5.318970073,5.318441245,120.0005433,89.99992879,89.9995001,2.667101491,1.000099433,2.667366688,0.0,0.0,0.0,0.0,3.047509333,2.062833639,0.0,3.047509333,2.062841436,0.0,2.082528871,2.082528867,0.1572,0.1507377,0.0064623,-0.0064623,4.176132129e-05,0.041108778626,0.191846478626,0.1572
581,30,0.416666667,0.583333333,0.0,9.515220528,13.41775505,4.956592661,4.956211098,120.0007253,89.99379777,90.00755694,2.707052196,1.000076987,2.707260604,2.872814477,0.0,1.928005979,3.007526054,0.0,1.92799005,0.0,0.0,0.0,1.967219482,1.947639689,0.0,0.0677,0.06600849,0.00169151,-0.00169151,2.8612060801e-06,0.0249853766617,0.0909938666617,0.0677
583,80,0.375,0.0625,0.5625,11.88929634,10.69305395,9.750117854,9.122933647,90.00235391,90.00048948,89.99946523,1.096710225,1.068748084,1.172106952,2.241271655,3.251240803,1.924617375,3.19608059,3.237328335,1.938912085,3.296373834,1.742207551,1.936599903,1.699297497,0.483079895,1.879194767,0.279,0.30269116,0.02369116,0.02369116,0.000561271062146,0.0849145519713,0.387605711971,0.32638232
584,80,0.0,0.5,0.5,11.93477885,9.847004289,9.846981564,9.84684526,90.00268992,90.00308505,89.99598791,1.000002308,1.000013842,1.00001615,0.0,0.0,0.0,0.0,3.254301419,2.080752546,0.0,3.257564903,2.084189999,0.0,2.011454176,2.009198838,0.1355,0.13744261,0.00194261,0.00194261,3.7737336121e-06,0.0143366051661,0.151779215166,0.13938522
585,80,0.15625,0.09375,0.75,12.87477556,11.00330845,9.992703359,9.36749288,90.00078818,90.00029216,89.99767898,1.101134303,1.066742563,1.174626828,1.417397051,3.27294781,1.973773333,2.362328418,3.311261338,1.962409438,3.092971649,2.771527381,1.990583928,1.057407209,0.607525097,2.052062812,0.1767,0.17517154,0.00152846,-0.00152846,2.3361899716e-06,0.00865002829655,0.183821568297,0.1767
586,30,0.916666667,0.083333333,0.0,8.877967896,13.1683368,4.832811448,4.832610513,120.0018581,89.98487897,90.01600587,2.724777687,1.000041579,2.724890981,1.444486162,0.0,1.882247144,2.690449229,0.0,1.882221302,0.0,0.0,0.0,1.882379215,0.647140918,0.0,0.015,0.02643271,0.01143271,0.01143271,0.000130706857944,0.762180666667,0.788613376667,0.03786542
588,60,0.75,0.083333333,0.166666667,9.54472643,13.43834207,9.920863793,4.960168635,120.0016633,89.98858334,90.01230987,1.354553631,2.00010615,2.709251047,1.005889675,2.906532777,1.921303417,2.822051835,3.115488768,1.921303119,2.822051835,2.548381359,1.921283208,1.929185716,0.549306527,0.984060212,0.1683,0.15194797,0.01635203,-0.01635203,0.000267388885121,0.0971600118835,0.249107981884,0.1683
589,40,0.3125,0.125,0.5625,12.65587349,15.20682635,6.209163057,6.204714605,120.0113076,90.04316166,86.7469091,2.44909438,1.000716947,2.450850251,1.330828256,3.248010724,2.033017841,3.300937922,3.295927465,2.019700062,3.14758477,1.729288395,2.070936209,1.733892386,0.598278856,2.095864627,0.4755,0.36039783,0.11510217,-0.11510217,0.0132485095387,0.24206555205,0.60246338205,0.4755
590,40,0.375,0.625,0.0,10.31594196,14.03931082,10.03828146,5.810855611,30.26018106,90.70859528,90.82070387,1.398577125,1.727504886,2.416048816,2.965930448,0.0,1.975143929,3.075229565,0.0,1.933451752,0.0,0.0,0.0,1.895807133,1.815511996,0.0,0.2208,0.13488145,0.08591855,-0.08591855,0.0073819972341,0.389123867754,0.524005317754,0.2208
591,20,0.5,0.5,0.0,10.30800063,12.20099531,5.774783134,3.01342811,89.99956867,90.0002193,103.8356938,2.112805802,1.916350058,4.048875521,3.221002076,0.0,1.900072509,3.221002076,0.0,1.850760881,0.0,0.0,0.0,1.76840691,1.708981037,0.0,0.0166,0.02165242,0.00505242,0.00505242,2.55269478564e-05,0.304362650602,0.326015070602,0.02670484
592,30,0.25,0.0,0.75,12.01193866,14.34184258,5.386669596,5.386229043,120.0014056,89.99564796,90.00297525,2.662469328,1.000081792,2.662687098,0.0,3.118033201,2.079810967,0.0,0.0,0.0,3.455793206,0.0,2.079829551,1.7801632,0.0,2.079872197,0.1817,0.17365275,0.00804725,-0.00804725,6.47582325625e-05,0.0442886626307,0.217941412631,0.1817
593,30,0.0,0.166666667,0.833333333,12.67530656,14.56000441,5.491829079,5.491302978,120.0010522,89.9984417,89.99928396,2.651212228,1.000095806,2.651466231,0.0,0.0,0.0,0.0,2.974783621,2.127377699,0.0,1.331970916,2.127395664,0.0,0.709154534,2.127433137,0.1326,0.11881567,0.01378433,-0.01378433,0.000190007753549,0.103954223228,0.222769893228,0.1326
594,30,0.5,0.5,0.0,9.406971871,13.37618496,4.935960505,4.935608923,120.00091,89.9923634,90.00894955,2.709945703,1.000071234,2.710138742,2.859442367,0.0,1.920355848,2.7864994,0.0,1.920384162,0.0,0.0,0.0,1.940066155,1.940048597,0.0,0.0654,0.06888253,0.00348253,0.00348253,1.21280152009e-05,0.0532496941896,0.12213222419,0.07236506
595,40,0.125,0.875,0.0,10.69770069,14.40715434,10.01116697,5.819242012,30.6655748,91.38591484,91.61028544,1.439108386,1.720355838,2.475778514,3.134924115,0.0,1.928103569,2.779067483,0.0,1.971347242,0.0,0.0,0.0,0.819707006,1.922694713,0.0,0.1513,0.14504772,0.00625228,-0.00625228,3.90910051984e-05,0.0413237276933,0.186371447693,0.1513
597,40,0.125,0.0,0.875,13.3737448,10.11068883,9.484861141,5.578292743,90.00039833,89.99670157,90.00085002,1.065981745,1.700316132,1.812505958,0.0,3.279587216,1.997840324,0.0,0.0,0.0,3.04121845,0.0,2.012900307,0.895292053,0.0,2.044689434,0.2348,0.24487405,0.01007405,0.01007405,0.000101486483403,0.0429048126065,0.287778862606,0.2549481
598,80,0.0,0.25,0.75,13.06039648,25.06407598,6.937738931,6.937196552,119.98576,90.0072692,89.98806773,3.612715357,1.000078184,3.612997814,0.0,0.0,0.0,0.0,3.46888718,2.002630421,0.0,3.635096209,2.184033962,0.0,1.268793302,2.027038546,0.1086,0.10885831,0.00025831,0.00025831,6.67240561e-08,0.00237854511971,0.11123685512,0.10911662
599,40,0.625,0.0,0.375,10.91090859,9.495620894,8.865926881,5.184100321,90.00072418,90.00095227,90.00412272,1.071024048,1.710215145,1.831681547,0.0,3.242619905,1.891992625,0.0,0.0,0.0,3.218989098,0.0,1.851000612,1.968280035,0.0,1.798118701,0.2582,0.25476087,0.00343913,-0.00343913,1.18276151569e-05,0.0133196359411,0.268080505941,0.2582
600,80,0.375,0.34375,0.28125,10.70269689,9.49590325,9.495629791,9.495616348,90.002962,89.99695821,90.00316768,1.000028798,1.000001416,1.000030214,3.180751639,3.217312465,2.005986487,3.144778069,3.143293337,2.011212039,3.195212087,3.137232623,2.007461157,1.68997116,1.689487015,1.52599119,0.2066,0.20519559,0.00140441,-0.00140441,1.9723674481e-06,0.0067977250726,0.211993315073,0.2066
