@relation wpo_1_0_0 caption="WPO 1.0.0" description="generated from mbtr/random_state_4/split_6/.csv"
@attribute id numeric
@attribute Natoms numeric
@attribute percent_atom_al numeric
@attribute percent_atom_ga numeric
@attribute percent_atom_in numeric
@attribute vol_per_atom numeric
@attribute a numeric
@attribute b numeric
@attribute c numeric
@attribute alpha numeric
@attribute beta numeric
@attribute gamma numeric
@attribute a_b numeric
@attribute b_c numeric
@attribute a_c numeric
@attribute ecn_bond_dist_Al-Ga numeric
@attribute ecn_bond_dist_Al-In numeric
@attribute ecn_bond_dist_Al-O numeric
@attribute ecn_bond_dist_Ga-Al numeric
@attribute ecn_bond_dist_Ga-In numeric
@attribute ecn_bond_dist_Ga-O numeric
@attribute ecn_bond_dist_In-Al numeric
@attribute ecn_bond_dist_In-Ga numeric
@attribute ecn_bond_dist_In-O numeric
@attribute ecn_bond_dist_O-Al numeric
@attribute ecn_bond_dist_O-Ga numeric
@attribute ecn_bond_dist_O-In numeric
@attribute Ef numeric
@attribute mbtr_predE numeric
@attribute abs_error numeric
@attribute error numeric
@attribute sq_error numeric
@attribute norm_abs_error numeric
@attribute sum_Ef_and_normalized_error numeric
@attribute sum_pred_Ef_and_abs_error numeric
@data
532,80,0.09375,0.4375,0.46875,11.99771842,10.72054772,9.777945574,9.156385357,89.99922686,90.00029531,89.99935118,1.096400838,1.067882706,1.170827494,3.314395822,3.290255833,1.926555804,2.63746767,3.26254958,1.95624631,2.279241977,3.282018757,1.922973571,0.544584137,1.88307241,1.893752831,0.2137,0.196773326,0.016926674,-0.016926674,0.000286512292702,0.079207646233,0.275980972233,0.2137
533,80,0.3125,0.6875,0.0,10.55499165,24.59684233,6.08018253,5.81319525,89.99979403,103.7689212,90.00018823,4.045411829,1.045927802,4.231208702,3.166799805,0.0,1.940093366,3.085720891,0.0,1.867793986,0.0,0.0,0.0,1.528871429,1.849664732,0.0,0.0017,0.003143361,0.001443361,0.001443361,2.08329097632e-06,0.849035882353,0.852179243353,0.004586722
534,20,0.0,0.625,0.375,11.98752575,12.41135766,6.261249217,3.18946721,90.00025776,90.0000896,104.6927034,1.982249425,1.963101924,3.89135766,0.0,0.0,0.0,0.0,3.330182196,1.91825206,0.0,3.302924199,1.963123922,0.0,1.944635082,1.696522443,0.0214,0.034358788,0.012958788,0.012958788,0.000167930186429,0.605550841121,0.639909629121,0.047317576
535,80,0.3125,0.5625,0.125,10.87985536,24.5638454,6.15014076,5.94111444,89.99983194,104.1265314,90.00017167,3.994029789,1.035183015,4.1345518,3.185838237,2.639451798,1.900968978,3.21005151,2.349269416,1.900968978,3.231749874,3.090269807,1.900968978,1.339895177,1.756508788,0.734114857,0.1197,0.106487755,0.013212245,-0.013212245,0.00017456341794,0.110377986633,0.216865741633,0.1197
537,80,0.09375,0.15625,0.75,12.97420325,11.03252593,10.01656423,9.392407949,90.00016229,90.00019118,89.99748974,1.101428162,1.066453276,1.174621672,3.314182525,3.317421671,2.022180048,2.721855867,3.329520297,2.002183952,2.187364234,3.177654338,1.984051795,0.725121191,0.967521881,2.035967813,0.2158,0.211213734,0.004586266,-0.004586266,2.10338358228e-05,0.0212523911029,0.232466125103,0.2158
538,80,0.125,0.0,0.875,12.98296402,10.12734079,10.12713396,10.12702452,89.9993651,90.00053762,90.00071049,1.000020423,1.000010807,1.00003123,0.0,3.345859298,2.162960089,0.0,0.0,0.0,2.972007993,0.0,2.138745927,1.08148702,0.0,2.134719245,0.0852,0.082999652,0.002200348,-0.002200348,4.8415313211e-06,0.0258256807512,0.108825332751,0.0852
539,40,0.875,0.125,0.0,9.436838599,9.082090388,8.451606596,4.917693162,90.00144522,90.00239719,90.00497582,1.074599283,1.718612023,1.846819248,2.244042759,0.0,1.79023959,2.95587874,0.0,1.755903616,0.0,0.0,0.0,1.830657406,0.7956314,0.0,0.0436,0.042992168,0.000607832,-0.000607832,3.69459740224e-07,0.0139411009174,0.0569332689174,0.0436
540,80,0.125,0.875,0.0,10.22106834,9.351303047,9.351220629,9.35073719,90.00592819,90.00518029,89.99331848,1.000008814,1.000051701,1.000060515,3.089308449,0.0,1.971054443,3.292683733,0.0,1.978503251,0.0,0.0,0.0,0.838689056,1.975486927,0.0,0.0909,0.090897681,2.319e-06,-2.319e-06,5.377761e-12,2.55115511551e-05,0.0909231925512,0.0909
541,40,0.8125,0.0,0.1875,9.780736102,13.96300822,9.750980435,5.659521255,30.5185731,90.96878625,91.122758,1.431959413,1.722933795,2.467171266,0.0,3.143332318,1.899121629,0.0,0.0,0.0,2.980510318,0.0,1.908757313,1.839171369,0.0,1.124100666,0.3019,0.317962831,0.016062831,0.016062831,0.000258014539735,0.0532057999338,0.371168630934,0.334025662
542,80,0.5625,0.0,0.4375,11.35736682,24.22153532,6.2539346,6.210962145,89.99963677,105.0442111,90.00017328,3.873007454,1.006918808,3.899804049,0.0,3.245792197,1.873900553,0.0,0.0,0.0,3.186062022,0.0,1.909614815,1.83441725,0.0,1.900465985,0.1295,0.110325168,0.019174832,-0.019174832,0.000367674182228,0.148068200772,0.258393368772,0.1295
543,80,0.59375,0.3125,0.09375,10.08418239,10.0708486,9.268954448,8.642390092,90.00273541,90.00133578,90.00200896,1.086513981,1.072498967,1.165285123,2.958387935,2.005647995,1.822532151,3.007562069,2.186368446,1.830887218,2.997238436,3.144571452,1.838199606,1.847560544,1.423634682,0.572550897,0.1343,0.146921497,0.012621497,0.012621497,0.000159302186521,0.0939798734177,0.240901370418,0.159542994
545,40,0.6875,0.0,0.3125,11.20067704,14.54398784,5.964324818,5.963993686,120.0018383,90.03012935,89.98576382,2.438496944,1.000055522,2.438632334,0.0,3.205771296,2.032293128,0.0,0.0,0.0,3.177629092,0.0,1.994541542,2.008033009,0.0,1.32015612,0.4793,0.384990618,0.094309382,-0.094309382,0.00889425953322,0.196764827874,0.581755445874,0.4793
546,80,0.6875,0.03125,0.28125,10.26580439,9.364968763,9.364741602,9.364419074,90.0016892,89.99910232,90.002609,1.000024257,1.000034442,1.0000587,1.351583359,3.098424802,1.979908559,3.093969115,3.110303015,1.97398363,3.093959005,1.134547019,1.982680317,1.988191784,0.253236327,1.594604995,0.2717,0.267792113,0.003907887,-0.003907887,1.52715808048e-05,0.0143830953257,0.282175208326,0.2717
548,40,0.4375,0.25,0.3125,11.22339016,14.50943504,10.30132363,5.963547369,30.27145888,87.92484605,87.60719331,1.40850201,1.727381874,2.433020842,3.33732441,3.252025052,1.961356439,3.066731463,3.204334594,1.985027194,3.168943858,3.257369585,1.965490652,1.807833284,1.346308555,1.317546228,0.3641,0.368458868,0.004358868,0.004358868,1.89997302414e-05,0.0119716231804,0.38043049118,0.372817736
550,30,0.75,0.25,0.0,9.087134027,13.25147559,4.874068701,4.873807348,120.0014738,89.98793678,90.0131647,2.718770785,1.000053624,2.718916577,3.063995839,0.0,1.897489855,2.707435482,0.0,1.897503611,0.0,0.0,0.0,1.897620225,1.620649223,0.0,0.0418,0.04247653,0.00067653,0.00067653,4.576928409e-07,0.0161849282297,0.0586614582297,0.04315306
551,40,0.5,0.25,0.25,10.19077904,14.16486352,9.86921191,5.732090419,30.58645588,91.16148816,91.34775724,1.435257815,1.721747423,2.471151445,3.006468887,2.423133056,1.948726781,2.99940188,3.017068435,1.949140685,3.106401059,3.128509922,1.900617542,1.69538034,1.389680638,1.195652053,0.3266,0.307715208,0.018884792,-0.018884792,0.000356635368883,0.0578223882425,0.365537596242,0.3266
552,80,0.09375,0.125,0.78125,12.71538106,10.05721423,10.0570924,10.05701796,89.99852726,90.00114347,90.00118685,1.000012114,1.000007402,1.000019516,1.113436898,3.322694514,2.119923427,0.835077673,3.322692211,2.119932734,2.610111394,3.374211623,2.128912519,0.815880103,0.949564926,2.128132021,0.1233,0.11400761,0.00929239,-0.00929239,8.63485119121e-05,0.0753640713706,0.189371681371,0.1233
553,30,0.5,0.25,0.25,10.11489421,13.65648857,5.065524098,5.065170947,120.0012203,89.99287905,90.00789404,2.695967546,1.000069721,2.696155512,1.993927846,2.685669683,1.96877347,2.849841777,1.91978028,1.968727618,2.998136917,3.154968785,1.968697048,1.968838475,1.679992442,1.332205851,0.1373,0.16858822,0.03128822,0.03128822,0.000978952710768,0.227882155863,0.396470375863,0.19987644
554,40,0.25,0.4375,0.3125,11.8654343,14.80496676,6.084240824,6.084067944,119.9987775,89.9856923,90.0097017,2.43333017,1.000028415,2.433399314,3.03866956,3.028814198,2.10411982,3.253594105,3.253372429,2.027230873,3.134998276,3.138020076,2.068076554,1.578164254,1.755712051,1.812606452,0.416,0.358673591,0.057326409,-0.057326409,0.00328631716884,0.137803867788,0.496477458788,0.416
555,10,0.25,0.5,0.25,11.03850266,12.11605092,3.243413418,3.2433158,119.9937988,90.00886493,90.00375184,3.735586359,1.000030098,3.735698793,3.560958683,0.0,2.14351335,3.560958683,3.560699312,1.872459808,0.0,3.560699312,2.14324834,0.71450445,1.948033766,1.724087023,0.2825,0.270214133,0.012285867,-0.012285867,0.000150942527942,0.0434897946903,0.31370392769,0.2825
556,80,0.5,0.28125,0.21875,10.59557064,10.25332056,9.410777599,8.784646575,90.00233488,90.0009759,90.00143432,1.089529579,1.071275608,1.167186462,3.13478877,3.236290802,1.86015365,3.14610895,2.807330091,1.862231324,3.06235526,3.175959382,1.846235937,1.743858605,1.404018723,1.096566307,0.1988,0.205930024,0.007130024,0.007130024,5.08372422406e-05,0.0358653118712,0.241795335871,0.213060048
558,80,0.53125,0.40625,0.0625,10.07433109,10.0654091,9.266298595,8.641089146,90.00200124,90.00149334,90.00206274,1.086238372,1.072353084,1.164831068,3.06016755,2.092063623,1.826795068,3.043823827,1.203220874,1.826684424,2.981209135,3.130569158,1.813403707,1.744574525,1.553618979,0.407089781,0.1058,0.115213074,0.009413074,0.009413074,8.86059621295e-05,0.0889704536862,0.204183527686,0.124626148
559,80,0.125,0.09375,0.78125,13.03579726,11.0525836,10.03114736,9.406177414,90.00057148,90.00027053,89.99736734,1.101826461,1.0664425,1.175034566,2.567390157,3.270726972,1.993745354,3.423186876,3.243182065,1.999757797,2.326010503,2.620181894,1.993006742,0.712835632,0.776683302,1.993335574,0.2425,0.25119133,0.00869133,0.00869133,7.55392171689e-05,0.0358405360825,0.287031866082,0.25988266
560,30,0.583333333,0.083333333,0.333333333,10.24396936,13.7083546,5.088081024,5.087757059,120.0015055,89.99161585,90.00894059,2.694209179,1.000063675,2.694380734,1.315962456,2.737467474,1.977258833,2.800781344,0.0,1.977197383,2.891551375,0.0,1.977218894,1.997008479,0.678792142,1.337882313,0.2369,0.249139105,0.012239105,0.012239105,0.000149795691201,0.051663592233,0.300802697233,0.26137821
561,80,0.0,0.40625,0.59375,12.52898684,24.86283277,6.822568092,6.822141965,119.9871327,90.00122653,89.99374997,3.644204416,1.000062462,3.644432042,0.0,0.0,0.0,0.0,3.576142224,1.9694146,0.0,3.636927253,2.198518069,0.0,1.760124033,2.33876086,0.0453,0.052788499,0.007488499,0.007488499,5.6077617273e-05,0.165309028698,0.218097527698,0.060276998
562,80,0.5,0.1875,0.3125,10.6194395,9.471235864,9.471009186,9.470843781,90.00225044,89.99802161,90.00277821,1.000023934,1.000017465,1.000041399,2.913115009,3.137353555,2.006287367,3.131864584,3.137337173,2.000786826,3.129091545,3.186092873,1.999019844,1.848756098,1.058947707,1.82514821,0.2378,0.23736871,0.00043129,-0.00043129,1.860110641e-07,0.00181366694701,0.239182376947,0.2378
563,40,0.5,0.0,0.5,11.495526,9.649378602,9.020653869,5.282645587,90.00060167,90.00009999,90.00336032,1.069698355,1.707601564,1.826618584,0.0,3.327279146,1.937049529,0.0,0.0,0.0,3.331816705,0.0,1.88350696,2.027034966,0.0,1.968079905,0.2091,0.233605584,0.024505584,0.024505584,0.000600523647181,0.117195523673,0.350801107673,0.258111168
565,40,0.1875,0.0625,0.75,13.47907317,15.49368568,6.338817004,6.338543157,119.9914908,89.98390384,90.01664972,2.444255083,1.000043203,2.444360683,0.0,3.076881913,2.170800591,0.0,3.604688958,2.032244621,2.502925056,1.834350781,2.125845175,1.280664028,0.340440447,2.105372016,0.3877,0.377061808,0.010638192,-0.010638192,0.000113171129029,0.0274392365231,0.404501044523,0.3877
566,80,0.5,0.5,0.0,9.714193409,9.194185806,9.19378617,9.193673195,90.00445256,90.00453952,89.99588283,1.000043468,1.000012288,1.000055757,3.038506128,0.0,1.942744714,3.040486902,0.0,1.945948912,0.0,0.0,0.0,1.919611202,1.920538224,0.0,0.11,0.106471299,0.003528701,-0.003528701,1.24517307474e-05,0.0320791,0.138550399,0.11
567,10,0.5,0.0,0.5,11.46489049,12.18282685,3.296441926,3.296213521,119.9929784,90.01683982,90.0123943,3.695750486,1.000069293,3.696006576,0.0,3.590602303,1.903014927,0.0,0.0,0.0,3.590748986,0.0,2.172735108,1.96551519,0.0,2.463725643,0.0816,0.086120925,0.004520925,0.004520925,2.04387628556e-05,0.0554034926471,0.141524417647,0.09064185
568,40,0.3125,0.5,0.1875,11.12825554,14.58086658,10.21769813,5.918666573,30.32426469,90.90345528,91.04979081,1.427020685,1.726351367,2.46353911,3.06250656,2.483982607,2.018209082,3.219137331,2.849005125,1.962454327,3.149995138,3.132878941,1.993758055,1.687541733,1.861695482,1.088042172,0.3526,0.296317404,0.056282596,-0.056282596,0.0031677306125,0.159621656268,0.455939060268,0.3526
569,80,0.34375,0.0,0.65625,11.91471942,9.841550818,9.841497085,9.841223597,89.99930843,90.00080937,90.00132385,1.00000546,1.00002779,1.00003325,0.0,3.25613326,2.094442252,0.0,0.0,0.0,3.251457742,0.0,2.074471772,2.098512467,0.0,2.082554828,0.2105,0.204766558,0.005733442,-0.005733442,3.28723571674e-05,0.0272372541568,0.232003812157,0.2105
570,80,0.5,0.1875,0.3125,10.87783121,24.12439351,6.453934347,6.453597632,119.9956348,90.01469779,90.00864733,3.737935996,1.000052175,3.738131022,3.144352482,3.34582839,1.980907877,3.332692781,3.332651664,2.042745268,3.290354313,3.031238996,1.997800569,1.762289505,1.153080701,1.719860362,0.3631,0.328612948,0.034487052,-0.034487052,0.00118935675565,0.0949794877444,0.423592435744,0.3631
571,80,0.25,0.40625,0.34375,11.33155685,24.35269807,6.556072004,6.555799623,119.9925258,90.00923807,90.00368924,3.714525718,1.000041548,3.71468005,3.316301276,3.39292942,2.095633121,3.372266998,2.844468349,1.975826452,3.389469702,3.361540685,2.040197183,1.484668962,1.700391819,1.459424735,0.3428,0.331893167,0.010906833,-0.010906833,0.00011895900609,0.0318168990665,0.363710066067,0.3428
572,30,0.0,0.25,0.75,12.39652354,14.46656006,5.448610476,5.448083592,120.0009232,89.99887787,89.99930029,2.655091628,1.00009671,2.655348402,0.0,0.0,0.0,0.0,2.955691819,2.111260188,0.0,2.152692861,2.111248625,0.0,1.427223402,2.111299846,0.14,0.159398335,0.019398335,0.019398335,0.000376295400772,0.138559535714,0.297957870714,0.17879667
573,30,0.583333333,0.083333333,0.333333333,10.24396936,13.7083546,5.088081024,5.087757059,120.0015055,89.99161585,90.00894059,2.694209179,1.000063675,2.694380734,0.915850833,3.1375791,1.977246545,2.982321385,2.800781344,1.977283418,2.957744628,2.560755002,1.977218889,1.977341569,0.678792133,1.667467199,0.179,0.21192337,0.03292337,0.03292337,0.00108394829216,0.183929441341,0.395852811341,0.24484674
574,80,0.25,0.5,0.25,11.29529073,24.59581194,6.23787443,6.081997579,89.9999413,104.4479396,90.00014548,3.942979651,1.02562922,4.044035142,3.166250347,3.1906226,1.919358681,2.659502354,3.289453513,1.905427512,2.787213892,3.154089535,1.910071235,1.237951738,1.732791634,1.353883937,0.1525,0.164778501,0.012278501,0.012278501,0.000150761586807,0.0805147606557,0.245293261656,0.177057002
576,40,0.8125,0.125,0.0625,10.0404303,13.89263378,5.777711334,5.777479187,119.9992928,90.00381317,89.99541544,2.40452196,1.000040181,2.404618577,2.397773194,1.618378959,1.919461118,2.853654416,1.426808909,1.990485549,2.853471556,2.853617819,1.989451494,1.855466261,0.995421636,0.497375179,0.2831,0.296202024,0.013102024,0.013102024,0.000171663032897,0.046280551042,0.342482575042,0.309304048
578,40,0.1875,0.0625,0.75,12.82525339,9.980773093,9.355035529,5.494350016,90.00034219,89.99777278,90.00109958,1.066887781,1.702664647,1.816552106,1.1430238,3.345575887,1.993408619,3.429071401,3.251868109,1.950739953,3.196511577,2.056928148,1.982745105,0.949731278,0.549155406,2.031063642,0.2205,0.230454541,0.009954541,0.009954541,9.90928865207e-05,0.0451453106576,0.275599851658,0.240409082
579,80,0.28125,0.0,0.71875,12.21370154,9.923203952,9.923105903,9.922880164,89.99932043,90.00072045,90.00114149,1.000009881,1.000022749,1.00003263,0.0,3.280373231,2.103986284,0.0,0.0,0.0,3.344209603,0.0,2.096497916,1.590725094,0.0,2.101050573,0.1895,0.182787731,0.006712269,-0.006712269,4.50545551284e-05,0.035420944591,0.218208675591,0.1895
581,30,0.416666667,0.583333333,0.0,9.515220528,13.41775505,4.956592661,4.956211098,120.0007253,89.99379777,90.00755694,2.707052196,1.000076987,2.707260604,2.872814477,0.0,1.928005979,3.007526054,0.0,1.92799005,0.0,0.0,0.0,1.967219482,1.947639689,0.0,0.0677,0.076666074,0.008966074,0.008966074,8.03904829735e-05,0.1324383161,0.2091043901,0.085632148
582,80,0.0,0.3125,0.6875,12.54976735,10.01326748,10.01325259,10.01324111,89.9972832,90.00178461,90.00201791,1.000001487,1.000001146,1.000002634,0.0,0.0,0.0,0.0,3.311682096,2.121848631,0.0,3.18354629,2.115754224,0.0,1.690718209,2.118900361,0.0973,0.09982277,0.00252277,0.00252277,6.3643684729e-06,0.0259277492292,0.125750519229,0.10234554
583,80,0.375,0.0625,0.5625,11.88929634,10.69305395,9.750117854,9.122933647,90.00235391,90.00048948,89.99946523,1.096710225,1.068748084,1.172106952,2.241271655,3.251240803,1.924617375,3.19608059,3.237328335,1.938912085,3.296373834,1.742207551,1.936599903,1.699297497,0.483079895,1.879194767,0.279,0.291132868,0.012132868,0.012132868,0.000147206485905,0.0434869820789,0.334619850079,0.303265736
584,80,0.0,0.5,0.5,11.93477885,9.847004289,9.846981564,9.84684526,90.00268992,90.00308505,89.99598791,1.000002308,1.000013842,1.00001615,0.0,0.0,0.0,0.0,3.254301419,2.080752546,0.0,3.257564903,2.084189999,0.0,2.011454176,2.009198838,0.1355,0.135398549,0.000101451,-0.000101451,1.0292305401e-08,0.000748715867159,0.136147264867,0.1355
585,80,0.15625,0.09375,0.75,12.87477556,11.00330845,9.992703359,9.36749288,90.00078818,90.00029216,89.99767898,1.101134303,1.066742563,1.174626828,1.417397051,3.27294781,1.973773333,2.362328418,3.311261338,1.962409438,3.092971649,2.771527381,1.990583928,1.057407209,0.607525097,2.052062812,0.1767,0.180283702,0.003583702,0.003583702,1.28429200248e-05,0.020281279004,0.200564981004,0.183867404
586,30,0.916666667,0.083333333,0.0,8.877967896,13.1683368,4.832811448,4.832610513,120.0018581,89.98487897,90.01600587,2.724777687,1.000041579,2.724890981,1.444486162,0.0,1.882247144,2.690449229,0.0,1.882221302,0.0,0.0,0.0,1.882379215,0.647140918,0.0,0.015,0.028214416,0.013214416,0.013214416,0.000174620790221,0.880961066667,0.909175482667,0.041428832
587,30,0.916666667,0.083333333,0.0,8.877967896,13.1683368,4.832811448,4.832610513,120.0018581,89.98487897,90.01600587,2.724777687,1.000041579,2.724890981,1.449089209,0.0,1.873845334,2.765350729,0.0,1.873871516,0.0,0.0,0.0,1.873976127,0.6479964,0.0,0.015,0.028214416,0.013214416,0.013214416,0.000174620790221,0.880961066667,0.909175482667,0.041428832
588,60,0.75,0.083333333,0.166666667,9.54472643,13.43834207,9.920863793,4.960168635,120.0016633,89.98858334,90.01230987,1.354553631,2.00010615,2.709251047,1.005889675,2.906532777,1.921303417,2.822051835,3.115488768,1.921303119,2.822051835,2.548381359,1.921283208,1.929185716,0.549306527,0.984060212,0.1683,0.16521486,0.00308514,-0.00308514,9.5180888196e-06,0.0183311942959,0.183546054296,0.1683
589,40,0.3125,0.125,0.5625,12.65587349,15.20682635,6.209163057,6.204714605,120.0113076,90.04316166,86.7469091,2.44909438,1.000716947,2.450850251,1.330828256,3.248010724,2.033017841,3.300937922,3.295927465,2.019700062,3.14758477,1.729288395,2.070936209,1.733892386,0.598278856,2.095864627,0.4755,0.400189089,0.075310911,-0.075310911,0.00567173331565,0.158382567823,0.558571656823,0.4755
590,40,0.375,0.625,0.0,10.31594196,14.03931082,10.03828146,5.810855611,30.26018106,90.70859528,90.82070387,1.398577125,1.727504886,2.416048816,2.965930448,0.0,1.975143929,3.075229565,0.0,1.933451752,0.0,0.0,0.0,1.895807133,1.815511996,0.0,0.2208,0.144722555,0.076077445,-0.076077445,0.00578777763773,0.344553645833,0.489276200833,0.2208
593,30,0.0,0.166666667,0.833333333,12.67530656,14.56000441,5.491829079,5.491302978,120.0010522,89.9984417,89.99928396,2.651212228,1.000095806,2.651466231,0.0,0.0,0.0,0.0,2.974783621,2.127377699,0.0,1.331970916,2.127395664,0.0,0.709154534,2.127433137,0.1326,0.139858136,0.007258136,0.007258136,5.26805381945e-05,0.0547370739065,0.194595209906,0.147116272
594,30,0.5,0.5,0.0,9.406971871,13.37618496,4.935960505,4.935608923,120.00091,89.9923634,90.00894955,2.709945703,1.000071234,2.710138742,2.859442367,0.0,1.920355848,2.7864994,0.0,1.920384162,0.0,0.0,0.0,1.940066155,1.940048597,0.0,0.0654,0.070310808,0.004910808,0.004910808,2.41160352129e-05,0.0750888073394,0.145399615339,0.075221616
596,80,0.0,0.59375,0.40625,12.07349206,24.81446922,6.39642398,6.293326275,90.00026548,104.7733364,90.00008594,3.879428458,1.016382069,3.942981523,0.0,0.0,0.0,0.0,3.329355136,1.918433097,0.0,3.292511448,1.961814555,0.0,1.950694641,1.907502423,0.0054,0.009029847,0.003629847,0.003629847,1.31757892434e-05,0.672193888889,0.681223735889,0.012659694
597,40,0.125,0.0,0.875,13.3737448,10.11068883,9.484861141,5.578292743,90.00039833,89.99670157,90.00085002,1.065981745,1.700316132,1.812505958,0.0,3.279587216,1.997840324,0.0,0.0,0.0,3.04121845,0.0,2.012900307,0.895292053,0.0,2.044689434,0.2348,0.238884019,0.004084019,0.004084019,1.66792111924e-05,0.0173936073254,0.256277626325,0.242968038
598,80,0.0,0.25,0.75,13.06039648,25.06407598,6.937738931,6.937196552,119.98576,90.0072692,89.98806773,3.612715357,1.000078184,3.612997814,0.0,0.0,0.0,0.0,3.46888718,2.002630421,0.0,3.635096209,2.184033962,0.0,1.268793302,2.027038546,0.1086,0.101562722,0.007037278,-0.007037278,4.95232816493e-05,0.0647999815838,0.166362703584,0.1086
599,40,0.625,0.0,0.375,10.91090859,9.495620894,8.865926881,5.184100321,90.00072418,90.00095227,90.00412272,1.071024048,1.710215145,1.831681547,0.0,3.242619905,1.891992625,0.0,0.0,0.0,3.218989098,0.0,1.851000612,1.968280035,0.0,1.798118701,0.2582,0.245791223,0.012408777,-0.012408777,0.000153977746636,0.0480587800155,0.293850003015,0.2582
